"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother"	"Age of Mother Code"	"Marital Status"	"Marital Status Code"	"Education"	"Education Code"	Births
	"2004"	"2004"	"November"	"11"	"25-29 years"	"25-29"	"Unmarried"	"2"	"9 - 11 years"	"19177"	4208
	"2004"	"2004"	"November"	"11"	"25-29 years"	"25-29"	"Unmarried"	"2"	"12 years"	"19178"	8097
	"2004"	"2004"	"November"	"11"	"25-29 years"	"25-29"	"Unmarried"	"2"	"13 - 15 years"	"19179"	4644
	"2004"	"2004"	"November"	"11"	"25-29 years"	"25-29"	"Unmarried"	"2"	"16 years and over"	"16+"	1765
	"2004"	"2004"	"November"	"11"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	463
	"2004"	"2004"	"November"	"11"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Excluded"	"999"	5188
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Married"	"1"	"0 -  8 years"	"19176"	2156
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Married"	"1"	"9 - 11 years"	"19177"	2479
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Married"	"1"	"12 years"	"19178"	8871
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Married"	"1"	"13 - 15 years"	"19179"	10690
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Married"	"1"	"16 years and over"	"16+"	26095
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	945
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Married"	"1"	"Excluded"	"999"	12752
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1237
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1875
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Unmarried"	"2"	"12 years"	"19178"	3667
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Unmarried"	"2"	"13 - 15 years"	"19179"	2417
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Unmarried"	"2"	"16 years and over"	"16+"	1205
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	266
	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Excluded"	"999"	2509
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Married"	"1"	"0 -  8 years"	"19176"	1219
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Married"	"1"	"9 - 11 years"	"19177"	972
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Married"	"1"	"12 years"	"19178"	4496
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Married"	"1"	"13 - 15 years"	"19179"	5125
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Married"	"1"	"16 years and over"	"16+"	14129
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	520
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Married"	"1"	"Excluded"	"999"	6638
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Unmarried"	"2"	"0 -  8 years"	"19176"	556
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Unmarried"	"2"	"9 - 11 years"	"19177"	781
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Unmarried"	"2"	"12 years"	"19178"	1622
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1060
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Unmarried"	"2"	"16 years and over"	"16+"	770
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	140
	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Excluded"	"999"	1169
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Married"	"1"	"0 -  8 years"	"19176"	345
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Married"	"1"	"9 - 11 years"	"19177"	241
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Married"	"1"	"12 years"	"19178"	1010
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Married"	"1"	"13 - 15 years"	"19179"	1220
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Married"	"1"	"16 years and over"	"16+"	2850
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	130
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Married"	"1"	"Excluded"	"999"	1520
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Unmarried"	"2"	"0 -  8 years"	"19176"	144
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Unmarried"	"2"	"9 - 11 years"	"19177"	151
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Unmarried"	"2"	"12 years"	"19178"	417
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Unmarried"	"2"	"13 - 15 years"	"19179"	283
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Unmarried"	"2"	"16 years and over"	"16+"	289
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	47
	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Excluded"	"999"	323
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Married"	"1"	"0 -  8 years"	"19176"	20
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Married"	"1"	"9 - 11 years"	"19177"	8
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Married"	"1"	"12 years"	"19178"	49
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Married"	"1"	"13 - 15 years"	"19179"	60
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Married"	"1"	"16 years and over"	"16+"	167
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	12
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Married"	"1"	"Excluded"	"999"	89
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Unmarried"	"2"	"0 -  8 years"	"19176"	10
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Unmarried"	"2"	"12 years"	"19178"	16
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Unmarried"	"2"	"13 - 15 years"	"19179"	21
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Unmarried"	"2"	"16 years and over"	"16+"	16
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	4
	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Excluded"	"999"	16
	"2004"	"2004"	"November"	"11"	"50-54 years"	"50-54"	"Married"	"1"	"0 -  8 years"	"19176"	1
	"2004"	"2004"	"November"	"11"	"50-54 years"	"50-54"	"Married"	"1"	"9 - 11 years"	"19177"	1
	"2004"	"2004"	"November"	"11"	"50-54 years"	"50-54"	"Married"	"1"	"12 years"	"19178"	2
	"2004"	"2004"	"November"	"11"	"50-54 years"	"50-54"	"Married"	"1"	"13 - 15 years"	"19179"	3
	"2004"	"2004"	"November"	"11"	"50-54 years"	"50-54"	"Married"	"1"	"16 years and over"	"16+"	9
	"2004"	"2004"	"November"	"11"	"50-54 years"	"50-54"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	1
	"2004"	"2004"	"November"	"11"	"50-54 years"	"50-54"	"Married"	"1"	"Excluded"	"999"	4
	"2004"	"2004"	"November"	"11"	"50-54 years"	"50-54"	"Unmarried"	"2"	"12 years"	"19178"	1
	"2004"	"2004"	"November"	"11"	"50-54 years"	"50-54"	"Unmarried"	"2"	"16 years and over"	"16+"	5
	"2004"	"2004"	"November"	"11"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Excluded"	"999"	2
	"2004"	"2004"	"December"	"12"	"Under 15 years"	"15"	"Married"	"1"	"0 -  8 years"	"19176"	7
	"2004"	"2004"	"December"	"12"	"Under 15 years"	"15"	"Married"	"1"	"9 - 11 years"	"19177"	4
	"2004"	"2004"	"December"	"12"	"Under 15 years"	"15"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	2
	"2004"	"2004"	"December"	"12"	"Under 15 years"	"15"	"Married"	"1"	"Excluded"	"999"	2
	"2004"	"2004"	"December"	"12"	"Under 15 years"	"15"	"Unmarried"	"2"	"0 -  8 years"	"19176"	360
	"2004"	"2004"	"December"	"12"	"Under 15 years"	"15"	"Unmarried"	"2"	"9 - 11 years"	"19177"	85
	"2004"	"2004"	"December"	"12"	"Under 15 years"	"15"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	46
	"2004"	"2004"	"December"	"12"	"Under 15 years"	"15"	"Unmarried"	"2"	"Excluded"	"999"	114
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Married"	"1"	"0 -  8 years"	"19176"	537
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Married"	"1"	"9 - 11 years"	"19177"	1962
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Married"	"1"	"12 years"	"19178"	2197
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Married"	"1"	"13 - 15 years"	"19179"	417
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	91
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Married"	"1"	"Excluded"	"999"	1109
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1710
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Unmarried"	"2"	"9 - 11 years"	"19177"	12334
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Unmarried"	"2"	"12 years"	"19178"	8119
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1180
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	516
	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Excluded"	"999"	5806
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Married"	"1"	"0 -  8 years"	"19176"	2147
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Married"	"1"	"9 - 11 years"	"19177"	5104
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Married"	"1"	"12 years"	"19178"	12718
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Married"	"1"	"13 - 15 years"	"19179"	8231
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Married"	"1"	"16 years and over"	"16+"	2916
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	557
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Married"	"1"	"Excluded"	"999"	7151
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Unmarried"	"2"	"0 -  8 years"	"19176"	2511
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Unmarried"	"2"	"9 - 11 years"	"19177"	9839
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Unmarried"	"2"	"12 years"	"19178"	17436
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Unmarried"	"2"	"13 - 15 years"	"19179"	8039
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Unmarried"	"2"	"16 years and over"	"16+"	1213
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	767
	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Excluded"	"999"	10077
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Married"	"1"	"0 -  8 years"	"19176"	2780
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Married"	"1"	"9 - 11 years"	"19177"	3938
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Married"	"1"	"12 years"	"19178"	13173
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Married"	"1"	"13 - 15 years"	"19179"	13457
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Married"	"1"	"16 years and over"	"16+"	18162
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	902
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Married"	"1"	"Excluded"	"999"	12509
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1972
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Unmarried"	"2"	"9 - 11 years"	"19177"	4467
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Unmarried"	"2"	"12 years"	"19178"	8631
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Unmarried"	"2"	"13 - 15 years"	"19179"	4971
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Unmarried"	"2"	"16 years and over"	"16+"	1772
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	469
	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Excluded"	"999"	5553
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Married"	"1"	"0 -  8 years"	"19176"	2169
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Married"	"1"	"9 - 11 years"	"19177"	2452
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Married"	"1"	"12 years"	"19178"	9061
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Married"	"1"	"13 - 15 years"	"19179"	11162
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Married"	"1"	"16 years and over"	"16+"	25762
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	902
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Married"	"1"	"Excluded"	"999"	13023
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1270
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1845
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Unmarried"	"2"	"12 years"	"19178"	3765
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Unmarried"	"2"	"13 - 15 years"	"19179"	2424
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Unmarried"	"2"	"16 years and over"	"16+"	1339
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	270
	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Excluded"	"999"	2771
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Married"	"1"	"0 -  8 years"	"19176"	1144
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Married"	"1"	"9 - 11 years"	"19177"	1176
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Married"	"1"	"12 years"	"19178"	4550
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Married"	"1"	"13 - 15 years"	"19179"	5254
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Married"	"1"	"16 years and over"	"16+"	14308
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	557
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Married"	"1"	"Excluded"	"999"	6770
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Unmarried"	"2"	"0 -  8 years"	"19176"	559
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Unmarried"	"2"	"9 - 11 years"	"19177"	816
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Unmarried"	"2"	"12 years"	"19178"	1680
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1126
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Unmarried"	"2"	"16 years and over"	"16+"	814
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	155
	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Excluded"	"999"	1317
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Married"	"1"	"0 -  8 years"	"19176"	338
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Married"	"1"	"9 - 11 years"	"19177"	206
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Married"	"1"	"12 years"	"19178"	1057
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Married"	"1"	"13 - 15 years"	"19179"	1182
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Married"	"1"	"16 years and over"	"16+"	2948
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	127
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Married"	"1"	"Excluded"	"999"	1464
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Unmarried"	"2"	"0 -  8 years"	"19176"	156
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Unmarried"	"2"	"9 - 11 years"	"19177"	177
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Unmarried"	"2"	"12 years"	"19178"	461
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Unmarried"	"2"	"13 - 15 years"	"19179"	257
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Unmarried"	"2"	"16 years and over"	"16+"	271
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	49
	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Excluded"	"999"	335
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Married"	"1"	"0 -  8 years"	"19176"	30
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Married"	"1"	"9 - 11 years"	"19177"	9
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Married"	"1"	"12 years"	"19178"	55
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Married"	"1"	"13 - 15 years"	"19179"	63
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Married"	"1"	"16 years and over"	"16+"	165
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	20
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Married"	"1"	"Excluded"	"999"	74
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Unmarried"	"2"	"0 -  8 years"	"19176"	7
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Unmarried"	"2"	"9 - 11 years"	"19177"	7
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Unmarried"	"2"	"12 years"	"19178"	26
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Unmarried"	"2"	"13 - 15 years"	"19179"	12
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Unmarried"	"2"	"16 years and over"	"16+"	23
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	5
	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Excluded"	"999"	13
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Married"	"1"	"0 -  8 years"	"19176"	1
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Married"	"1"	"9 - 11 years"	"19177"	1
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Married"	"1"	"12 years"	"19178"	5
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Married"	"1"	"13 - 15 years"	"19179"	2
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Married"	"1"	"16 years and over"	"16+"	10
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	5
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Married"	"1"	"Excluded"	"999"	3
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Unmarried"	"2"	"12 years"	"19178"	1
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Unmarried"	"2"	"16 years and over"	"16+"	4
	"2004"	"2004"	"December"	"12"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Excluded"	"999"	1
	"2005"	"2005"	"January"	"1"	"Under 15 years"	"15"	"Married"	"1"	"0 -  8 years"	"19176"	4
	"2005"	"2005"	"January"	"1"	"Under 15 years"	"15"	"Married"	"1"	"9 - 11 years"	"19177"	5
	"2005"	"2005"	"January"	"1"	"Under 15 years"	"15"	"Married"	"1"	"Excluded"	"999"	9
	"2005"	"2005"	"January"	"1"	"Under 15 years"	"15"	"Unmarried"	"2"	"0 -  8 years"	"19176"	306
	"2005"	"2005"	"January"	"1"	"Under 15 years"	"15"	"Unmarried"	"2"	"9 - 11 years"	"19177"	91
	"2005"	"2005"	"January"	"1"	"Under 15 years"	"15"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	12
	"2005"	"2005"	"January"	"1"	"Under 15 years"	"15"	"Unmarried"	"2"	"Excluded"	"999"	183
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Married"	"1"	"0 -  8 years"	"19176"	407
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Married"	"1"	"9 - 11 years"	"19177"	1407
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Married"	"1"	"12 years"	"19178"	1535
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Married"	"1"	"13 - 15 years"	"19179"	319
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	64
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Married"	"1"	"Excluded"	"999"	2061
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1450
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Unmarried"	"2"	"9 - 11 years"	"19177"	9952
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Unmarried"	"2"	"12 years"	"19178"	6598
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1029
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	404
	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Excluded"	"999"	9326
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Married"	"1"	"0 -  8 years"	"19176"	1648
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Married"	"1"	"9 - 11 years"	"19177"	3706
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Married"	"1"	"12 years"	"19178"	10085
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Married"	"1"	"13 - 15 years"	"19179"	6551
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Married"	"1"	"16 years and over"	"16+"	2339
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	526
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Married"	"1"	"Excluded"	"999"	12038
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Unmarried"	"2"	"0 -  8 years"	"19176"	2190
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Unmarried"	"2"	"9 - 11 years"	"19177"	8218
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Unmarried"	"2"	"12 years"	"19178"	14304
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Unmarried"	"2"	"13 - 15 years"	"19179"	6828
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Unmarried"	"2"	"16 years and over"	"16+"	982
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	615
	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Excluded"	"999"	15229
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Married"	"1"	"0 -  8 years"	"19176"	2134
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Married"	"1"	"9 - 11 years"	"19177"	2760
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Married"	"1"	"12 years"	"19178"	10893
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Married"	"1"	"13 - 15 years"	"19179"	11165
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Married"	"1"	"16 years and over"	"16+"	15233
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	831
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Married"	"1"	"Excluded"	"999"	19186
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1717
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Unmarried"	"2"	"9 - 11 years"	"19177"	3683
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Unmarried"	"2"	"12 years"	"19178"	7233
	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	"Unmarried"	"2"	"13 - 15 years"	"19179"	4181
